,smiles,docking_score
202,O=C(Cc1cc2c(cc1[N+](=O)[O-])C(=O)NC2=O)c1ccccc1,-9.1328
203,O=C1CCCc2cc(OCc3ccc(Cl)cc3)ccc12,-9.13212
204,NC1CCC(N[C@H]2C[C@@H]2c2ccc(c3ccn[nH]3)cc2)CC1,-9.131780000000001
205,CCOC(=O)c1ccc(NC(=S)Nc2ccc3[nH]ccc3c2)cc1,-9.13064
206,C#CCN(C)[C@H](C)Cc1ccc(NCc2cc(O)ccc2O)cc1,-9.12913
207,Cc1cccc(C2CC(=NN2C)c2ccc(O)cc2)c1,-9.122010000000001
208,FC(F)(F)c1ccc(CN[C@H]2CC2c2ccccc2)cc1,-9.1213
209,O=C1C=CC(=O)C(=C1)Cc1ccccc1,-9.12012
210,O=C1c2ccccc2C2=NCCc3cccc1c23,-9.11994
211,N[C@@H]1C[C@@H]1c1ccc(NC(=O)c2ccccc2)cc1,-9.118789999999999
212,NCc1ccc(OCc2cccc(F)c2)cc1,-9.11543
213,O=C1C=CC(=O)C(=C1)OCc1ccccc1,-9.11468
214,CC(=O)c1cccc(OCc2ccc(Br)cc2)c1,-9.11144
215,Cc1ccc2oc(c3cccc(Br)c3)cc2c1,-9.109169999999999
216,O=C1CCCc2cc(OCc3cccc(F)c3)ccc12,-9.10794
217,C#CCNC1CCc2c(OCc3cccc(Cl)c3)cccc12,-9.10753
218,O=C1CCCc2cc(OCCc3ccccc3)ccc12,-9.09959
219,CC(=O)c1ccc(OCc2ccc(Cl)cc2)cc1,-9.08713
220,Cc1ccc2oc(=O)c(c3c[nH]c4ccccc34)cc2c1,-9.08641
221,COc1ccc(CSc2ccc(C#N)c(C#N)c2)cc1,-9.077630000000001
222,O=Cc1cccc(OCc2ccc(F)cc2)c1,-9.07634
223,Cc1ccccc1C1CC1NC1CCC(N)CC1,-9.0722
224,O=C1CCc2cc(OCc3cccc(Cl)c3)ccc2N1,-9.05157
225,COc1cccc(COc2ccc(CCN)cc2)c1,-9.05132
226,CCOC(=O)C1=Cc2cc(Cl)ccc2CC1=O,-9.04718
227,Oc1ccccc1NC(=S)Nc1ccc2[nH]ccc2c1,-9.036389999999999
228,Cc1ccc2oc(=O)c(c3cccc(O)c3)cc2c1,-9.0342
229,CCOC(=O)C1=Cc2cc(Br)ccc2CC1=O,-9.03397
230,CCOC(=O)C1=Cc2cc([N+](=O)[O-])ccc2CC1=O,-9.02972
231,C#CCNC1CCc2c(OCc3ccc(C(F)(F)F)cc3)cccc12,-9.02956
232,FC(F)(F)c1ccc(CN[C@H]2CC2c2ccccc2)cn1,-9.0294
233,C#CCNC1CCc2c(OCc3ccc(F)c(F)c3)cccc12,-9.02775
234,Cc1ccc(C(=O)Cc2cc(C(=O)O)c(C(=O)O)cc2[N+](=O)[O-])cc1,-9.02507
235,C#CCNC1CCc2c(OCc3cccc(Br)c3)cccc12,-9.02235
236,c1ccc(CCOc2ccc3c(c2)OCO3)cc1,-9.021980000000001
237,Fc1ccc(c2csc(NN=C3CCCC3)n2)c(F)c1,-9.01896
238,O=c1ccoc2ccc(OCCc3ccccc3)cc12,-9.01553
239,N#Cc1ccc(SCc2ccccc2)cc1C#N,-9.00789
240,O=c1cc(c2ccc(O)cc2)oc2cc(O)cc(O)c12,-9.00437
241,N#Cc1ccc(SCc2ccc(Cl)cc2)cc1C#N,-9.00112
242,O=C1COc2cc(OCc3ccccc3)ccc12,-8.99511
243,NCc1ccc(OCc2cccc(Cl)c2)cc1,-8.99348
244,O=c1oc2cc(OCc3ccc(Cl)cc3)ccc2s1,-8.99277
245,O=c1c2cc(O)c(O)cc2oc2cc(O)cc(O)c12,-8.99115
246,NCC1CCC(N[C@H]2C[C@@H]2c2ccccc2)CC1,-8.98572
247,CC(=O)c1cc(OCc2ccc(Br)cc2)ccc1O,-8.98264
248,COC(=O)c1cc2ccc(OCc3cccc(F)c3)cc2oc1=O,-8.981060000000001
249,O=C1Nc2cc(c3ccccc3)ccc2C1=O,-8.97391
250,O=C1OCc2ccc(OCCOc3ccc(Cl)cc3)cc12,-8.97297
251,COc1ccc2cc(c3c[nH]c4ccccc34)c(=O)oc2c1,-8.97259
252,Nc1ccc(OCc2ccc(F)cc2)cc1,-8.9684
253,CC(=O)c1ccc(OCc2cccc(Cl)c2)cc1,-8.9681
254,O=C(O)C1=Cc2cc([N+](=O)[O-])ccc2CC1=O,-8.9583
255,Oc1cc(Cl)ccc1NC(=S)Nc1ccc2[nH]ccc2c1,-8.952869999999999
256,N[C@@]1(Cc2ccccc2)C[C@@H]1c1ccccc1,-8.95148
257,O=C(Nc1c(F)c(F)nc(F)c1F)c1cc2ccccc2oc1=O,-8.95089
258,COc1ccc2c(=O)c3ccccc3oc2c1O,-8.949530000000001
259,COc1cc(O)c2c(=O)c3c(O)c(O)ccc3oc2c1,-8.94925
260,O=c1c2ccccc2oc2cc(O)ccc12,-8.94783
261,N#Cc1cccc(COc2ccc3occc(=O)c3c2)c1,-8.94616
262,O=C(Cc1cc(C(=O)O)c(C(=O)O)cc1[N+](=O)[O-])c1ccccc1,-8.94603
263,N[C@]1(Cc2ccc3ccccc3c2)C[C@H]1c1ccccc1,-8.943610000000001
264,CC(=O)c1cc2cccc(O)c2oc1=O,-8.94265
265,COc1ccc(COc2ccc(CN)cc2)cc1,-8.94195
266,Cc1ccc(c2cc3cc(C#N)c(C#N)cc3n2O)cc1,-8.939910000000001
267,C#CCCCCOc1ccc2c(C)cc(=O)oc2c1,-8.93816
268,COc1ccc(C2CC2NC2CCC(N)CC2)cc1,-8.93087
269,O=c1oc2ccc(OC(F)(F)F)cc2cc1CN1CCCC1,-8.92934
270,Cc1c(O)cc2oc3ccccc3c(=O)c2c1O,-8.91801
271,NCCc1ccc(c2ccc(C(F)(F)F)cc2)cc1,-8.91638
272,O=C1CCCc2cc(OCCCc3ccccc3)ccc12,-8.91619
273,O=c1c2ccccc2oc2ccc(O)cc12,-8.91559
274,Cc1cc(CNC(=O)c2c(Cl)cccc2Cl)ccc1c1cc[nH]c(=O)c1,-8.91387
275,CC(=O)Nc1nc(CCc2ccc(NC(=N)N)cc2)cs1,-8.90986
276,O=C1OCc2ccc(OCCOc3ccccc3)cc12,-8.9077
277,Cc1c(O)ccc2c3c(c(=O)oc12)CCCC3,-8.90733
278,Cc1cc2cc(NC(=O)C3CCCCC3)ccc2[nH]1,-8.901530000000001
279,O=C1C=CC(=O)C(=C1)c1ccccc1,-8.89815
280,O=C(c1ccccc1)c1cc2cc(O)ccc2oc1=O,-8.89511
281,C[C@@H]1CCC(=NNc2nc(c3ccc(F)cc3F)cs2)C1,-8.89226
282,Nc1ccc(OCc2ccccc2F)cc1,-8.89225
283,O=C(Nc1ccc(Cl)c(F)c1)c1ccc2cn[nH]c2c1,-8.89093
284,O=c1c2ccccc2sc2cc(O)cc(O)c12,-8.89067
285,O=C1CCOc2cc(OCc3ccc(F)cc3)ccc12,-8.8881
286,Cc1ccccc1C1CC(=NN1C)c1ccccc1,-8.88747
287,O=C(Nc1ccc(F)c(F)c1)c1ccc2cn[nH]c2c1,-8.87931
288,COc1cc2c3c(-c4ccccc4C2=O)nccc3c1,-8.87631
289,N#Cc1ccc(SCc2ccc(Br)cc2)cc1C#N,-8.874830000000001
290,N#Cc1ccc(SCc2ccc(F)cc2)cc1,-8.87482
291,Cc1ccc2c(c1)C=C(C(=O)O)C(=O)C2,-8.8747
292,NC1CCC(N[C@H]2C[C@@H]2c2ccc(C3CC3)cc2)CC1,-8.8742
293,O=C1CCCc2cc(OCc3cccc(Cl)c3)ccc12,-8.872160000000001
294,O=C1CCc2cc(OCc3cccc(Br)c3)ccc2N1,-8.87191
