,smiles,ic50
618,c1ccc2cc(-c3csc(NN=C4CCCCCC4)n3)ccc2c1,2330.0
619,CN1c2c(nn(-c3ccc(/C=N/NC(=S)Nc4ccc(F)cc4)cc3)c2-c2ccccc2)-c2ccccc2S1(=O)=O,2330.0
620,C(=N/Nc1nc(-c2ccc3ccccc3c2)cs1)\c1c[nH]c2ccccc12,2340.0
621,C=C(Br)COc1ccc2c(oc(=O)c3ccccc32)c1C,2380.0
622,C#CCNCc1ccnc2c(O)cccc12,2390.0
623,C/C(=N\Nc1nc(-c2ccccc2)c(C)s1)c1ccccn1,2390.0
624,c1ccc([C@H]2C[C@@H]2NCC2CCNCC2)cc1,2400.0
625,N#Cc1cccc(CN[C@H]2CC2c2ccccc2)c1,2400.0
626,O=C(CN1CCNCC1)N1N=C(c2ccc(F)cc2)CC1c1cc(Cl)ccc1O,2400.0
627,c1ccc(C2C[C@@H]2NCc2ccc3c(c2)OCCO3)cc1,2400.0
628,C/C(CC(C)C)=N/Nc1nc(-c2ccccc2)c(C)s1,2400.0
629,NC(=O)c1cnc(-c2cnc3c(Nc4ccc(C(F)(F)F)cn4)ccnc3n2)c(C(F)(F)F)c1,2400.0
630,O=C1CCc2ccc(OCCCCCN3CCN(Cc4ccccc4)CC3)cc2N1,2400.0
631,Cc1sc(N/N=C2\CCCC2C)nc1-c1ccccc1,2440.0
632,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,2440.0
633,CCCCC/C(C)=N\Nc1nc(-c2ccc3ccccc3c2)cs1,2450.0
634,N=C1NC(=O)/C(=C/c2c[nH]c3cccc(Br)c23)N1,2467.0
635,O=C1c2ccccc2C(=O)c2c(O)c(O)cc(O)c21,2500.0
636,c1ccc(C2C[C@@H]2NCc2ccc3c(c2)CCO3)cc1,2500.0
637,NCCCOc1c2occc2cc2ccc(=O)oc12,2510.0
638,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,2520.0
639,CCC/C(C)=N\Nc1nc(-c2ccccc2)c(C)s1,2520.0
640,CC(C)=NNc1nc(-c2ccccc2)c(C)s1,2550.0
641,Cc1ccc(COc2ccc3sc(=O)oc3c2)cc1,2550.0
642,O=[N+]([O-])c1cccc(-c2csc(NN=C3CCCCC3)n2)c1,2560.0
643,CC(=O)COc1ccc2c(oc(=O)c3ccccc32)c1C,2560.0
644,C(=N/Nc1nc(-c2ccc3ccccc3c2)cs1)\c1cccnc1,2570.0
645,C/N=C1\NC(=O)/C(=C\c2c[nH]c3cccc(Br)c23)N1C,2583.0
646,N[C@]1(Cc2ccccc2)C[C@H]1c1ccccc1,2590.0
647,CC1CCC/C1=N\Nc1nc(-c2ccc3ccccc3c2)cs1,2600.0
648,Clc1ccc(OCCCN2CC=CCC2)c(Cl)c1,2600.0
649,Cc1ccc2occ(/C=N/c3ccc(Cl)cc3O)c(=O)c2c1,2620.0
650,Cc1cc(=O)oc2cc(OCc3ccccc3)ccc12,2620.0
651,Cn1c(=O)c2c(nc(SCc3ccc(Br)cc3)n2C)n(C)c1=O,2620.0
652,COc1c(OC2CCCC2=O)ccc2ccc(=O)oc12,2660.0
653,C/C(=N/Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1)C1CC1,2660.0
654,C/C(=N\Nc1nc(-c2ccccc2)c(C)s1)c1cccs1,2670.0
655,C/C(=N/Nc1nc(-c2ccccc2)cs1)c1ccncc1,2670.0
656,C#CCNCCOc1ccc2cc(C(=O)OC)c(=O)oc2c1,2680.0
657,C[n+]1ccc2c3ccccc3n(CCCCCCCCCn3c4ccccc4c4cc[n+](C)cc43)c2c1,2700.0
658,COc1c(O)cc2oc3c(O)cccc3c(=O)c2c1O,2700.0
659,C(=N/Nc1nc(-c2ccc3ccccc3c2)cs1)\c1cccs1,2710.0
660,O=C1Nc2cc(/C=C/c3ccccc3)ccc2C1=O,2720.0
661,O=c1c(/C=N/c2ccc(F)cc2O)coc2ccc(Br)cc12,2720.0
662,COc1ccc(-c2csc(N/N=C3\CCCCC3C)n2)cc1,2760.0
663,COc1ccc(-c2csc(N/N=C3/CCCCC3C)n2)cc1,2760.0
664,Cn1c(=O)c2c(nc(SCc3ccc(Cl)cc3)n2C)n(C)c1=O,2770.0
665,N#Cc1ccc(SC2CCCC2)cc1C#N,2780.0
666,CSC1=N/C(=C\c2c[nH]c3ccccc23)C(=O)N1,2783.0
667,CCN(CCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccc(N(C)C)cc1,2790.0
668,COc1ccc(CN[C@H]2CC2c2ccccc2)cc1C,2800.0
669,NNC/C(=C/F)c1ccccc1,2800.0
670,COc1ccc(CN[C@H]2CC2c2ccccc2)cc1OC,2800.0
671,C#CCn1c(-c2ccc(C(=O)N/N=C/c3ccc(O)cc3)cc2)nc2ccccc21,2819.0
672,CN1N=C(c2ccccc2)CC1c1ccccc1F,2840.0
673,C/C(=N/Nc1nc(-c2ccc(C#N)cc2)cs1)c1nccs1,2850.0
674,C/C(=N/Nc1nc(-c2ccc(C#N)cc2)cs1)c1ccccn1,2850.0
675,C#CCN(C)[C@H](C)Cc1ccc(OCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)cc1,2860.0
676,Cn1c(=O)c2c(cc(OCc3ccc(Cl)cc3)n2C)n(C)c1=O,2870.0
677,COCCn1ncc2cc(C(=O)Nc3ccc(Cl)c(Cl)c3)ccc21,2870.0
678,Clc1ccc(-c2csc(NN=C3CCCCC3)n2)cc1,2884.03
679,CC(=O)c1cc(OCc2ccc(Br)cc2)ccc1O,2900.0
680,c1ccc2cc(-c3csc(NN=C4CCCCCCC4)n3)ccc2c1,2910.0
681,CCCC/C(CC)=N\Nc1nc(-c2ccc3ccccc3c2)cs1,2930.0
682,CN1N=C(c2ccccc2)CC1c1ccc(F)cc1,3000.0
683,c1ccc(C2C[C@@H]2NCc2ccc3[nH]ccc3c2)cc1,3000.0
684,COc1cccc(CN[C@H]2CC2c2ccccc2)c1,3000.0
685,COc1ccc(CN[C@H]2CC2c2ccc(Oc3ccccc3)cc2)cc1,3000.0
686,Clc1ccc(CN[C@H]2CC2c2ccccc2)cn1,3000.0
687,O=C(Nc1ccc(Cl)c(O)c1)c1ccc2[nH]ncc2c1,3000.0
688,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)c2cc3ccc(Br)cc3oc2=O)cc1,3010.0
689,C/C(=N/Nc1nc(-c2ccc(F)cc2F)cs1)c1ccccn1,3040.0
690,CN1c2c(nn(-c3ccc(/C=N/NC(=S)NCN4CCOCC4)cc3)c2-c2ccccc2)-c2ccccc2S1(=O)=O,3070.0
691,C/N=C1\NC(=O)/C(=C\c2c[nH]c3ccccc23)N1C,3075.0
692,O=c1c(/C=N/c2cc(F)ccc2O)coc2ccc(Br)cc12,3090.0
693,Cn1c(=O)c2c(c3ccc(-c4cccc(Cl)c4)cc3n2C)n(C)c1=O,3110.0
694,O=c1ccoc2ccc(OCCc3ccccc3)cc12,3120.0
695,Cc1sc(N/N=C/c2c[nH]c3ccccc23)nc1-c1ccccc1,3120.0
696,O=c1c(/C=N/c2ccc(Cl)cc2O)coc2ccc(Br)cc12,3180.0
697,FC(F)(F)c1ccc(CN[C@H]2CC2c2ccccc2)cc1,3200.0
698,CCOc1cccc2cc(C(=O)/C=C/c3c(/C=C/c4ccc(OC)cc4)cc(OC)cc3OC)c(=O)oc12,3200.0
699,COc1ccc2c(c1)c1c[n+](C)ccc1n2CCCCCCCCCn1c2ccc(OC)cc2c2c[n+](C)ccc21,3200.0
700,O=C1OCc2ccc(OCCc3ccccc3)cc21,3210.0
701,COc1cc(NC(C)CCCN)c2nccc(C)c2c1Oc1cccc(F)c1,3220.0
702,Cc1ccc(/C=C2\Cc3cc(O)ccc3C2=O)cc1,3220.0
703,Cc1sc(N/N=C2\CCCCC2C)nc1-c1ccccc1,3230.0
704,COc1ccc2c3ccnc(C)c3n(CC#N)c2c1,3240.0
705,C/N=C1/N/C(=C\c2c[nH]c3ccc(Br)cc23)C(=O)N1C,3250.0
706,Cc1ccccc1C1CC(c2ccccc2)=NN1C,3260.0
707,C#CCN(C)CCCCOc1ccc2ccc(=O)oc2c1,3275.0
708,CC(C)=CCc1cc(O)c2oc3c(O)cccc3c(=O)c2c1O,3300.0
709,O=c1ccoc2ccc(OCc3ccccc3)cc12,3300.0
710,O=C(Nc1ccc(Cl)c(Cl)c1)c1ccc2cn[nH]c2c1,3310.0
711,Cc1ccc(O)c(/N=C/c2coc3ccccc3c2=O)c1,3340.0
712,O=c1c(/C=N/c2cc3ccccc3cc2O)coc2ccccc12,3350.0
713,Cc1sc(N/N=C/c2cccs2)nc1-c1ccccc1,3380.0
714,CCN(CCCCCCn1sc2cc(OC)c(OC)cc2c1=O)Cc1ccccc1N(C)C,3400.0
715,COc1ccc(CN[C@H]2CC2c2ccccc2)cc1F,3400.0
716,O=C1CCc2ccc(OCCCCCCN3CCc4ccccc4C3)cc2N1,3400.0
717,N[C@H]1C[C@@H]1c1ccccc1,3400.0
718,C#CCN(C)[C@H](C)Cc1ccc(NCc2ncccc2OC)cc1,3410.0
719,O=[N+]([O-])c1cccc(-c2csc(NN=C3CCCC3)n2)c1,3460.0
720,N#Cc1cc2c(Br)c(-c3ccccc3)n(O)c2cc1C#N,3480.0
721,N#CCCN1C(=O)S/C(=C\c2ccccc2)C1=O,3490.0
722,Cc1c2c(nn1-c1ccc(/C=N/NC(=S)Nc3ccc(Cl)cc3)cc1)-c1ccccc1S(=O)(=O)N2C,3490.0
723,Cc1ccc(COc2ccc3occc(=O)c3c2)cc1,3490.0
724,O=c1ccc2ccc(OCc3ccccc3)cc2o1,3490.0
725,O=C(/C=C/c1ccc(O)c(O)c1)NCCC1CCN(Cc2ccccc2)CC1,3500.0
726,CN1CCc2c(c3ccccc3n2CCCCCCCCCn2c3c(c4ccccc42)CN(C)CC3)C1,3500.0
727,N[C@]1(Cc2ccccc2)C[C@@H]1c1ccccc1,3510.0
728,O=[N+]([O-])/C=C/c1cccc(OCc2cccc(Cl)c2)c1,3520.0
729,C#CCCCOc1ccc2ccc(=O)oc2c1,3520.0
730,C[C@@H]1CCCC/C1=N/Nc1nc(-c2ccc(F)cc2)cs1,3530.0
731,C[C@@H]1CCCC/C1=N\Nc1nc(-c2ccc(F)cc2)cs1,3530.0
732,Cn1c(=O)c2c(nc(SCCCc3cccc(Cl)c3)n2C)n(C)c1=O,3530.0
733,O=C1NC(=O)c2cc(OCCc3ccccc3)ccc21,3580.0
734,N#Cc1ccc(Sc2ccccc2)cc1C#N,3580.0
735,N[C@H]1C[C@]1(F)c1ccc(F)cc1,3600.0
736,Cn1c(=O)c2c(nc(Sc3ccc4ccccc4c3)n2C)n(C)c1=O,3600.0
737,O=C1OCc2cc(OCc3ccc(Cl)cc3)ccc21,3610.0
738,Cc1sc(N/N=C2\CCCC(C)C2)nc1-c1ccccc1,3630.0
739,COc1cccc(-c2csc(N/N=C/c3cccc4ccccc34)n2)c1,3640.0
740,O=[N+]([O-])/C=C/c1cccc(OCc2ccccc2)c1,3650.0
741,N=C1NC(=O)/C(=C/c2c[nH]c3cc(Br)ccc23)N1,3683.0
742,Cc1c2c(nn1-c1ccc(/C=N/NC(=S)Nc3ccccc3)cc1)-c1ccccc1S(=O)(=O)N2C,3690.0
743,CCCCC/C(C)=N\Nc1nc(-c2ccccc2)c(C)s1,3690.0
744,CC(=O)c1ccc(OCc2ccc(F)cc2)cc1O,3700.0
745,Cc1c(O)cc2oc3ccccc3c(=O)c2c1O,3700.0
746,COc1cccc(-c2csc(N/N=C(\C)c3ccncc3)n2)c1,3710.0
747,O=C(CN1CCCCC1)N1N=C(c2ccc(F)cc2)CC1c1cc(Cl)ccc1O,3720.0
748,C/C(=N\Nc1nc(-c2ccc3ccccc3c2)cs1)c1cccs1,3730.0
749,CC/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)cc21,3740.0
750,COc1cc(/C=C/C(O)=C/C(=O)c2c(O)cccc2OC)ccc1O,3760.0
751,Nc1ccc2oc(=O)c(CN3CCCC3)cc2c1,3770.0
752,COc1cc(NC(C)CCCN)c2nccc(C)c2c1Oc1cc(Cl)c(Cl)cc1Cl,3770.0
753,O=c1c2cccc(O)c2oc2cc(O)cc(O)c12,3800.0
754,c1ccc(C2C[C@@H]2NCc2ccc3ccccc3n2)cc1,3800.0
755,O=c1c2ccccc2oc2ccc(O)cc12,3800.0
756,O=C(/C=C/c1ccc(C(F)(F)F)cc1)c1ccc[nH]1,3810.0
757,Cc1ccc2occ(/C=N/c3cc(F)ccc3O)c(=O)c2c1,3830.0
758,COc1ccc(-c2csc(NN=C3CCCCCC3)n2)cc1,3890.45
759,O=C(/C=C/c1cccc(Cl)c1)Oc1ccc2c(c1)CC(=O)O2,3900.0
760,C/N=C1\NC(=O)/C(=C/c2c[nH]c3c(Br)cccc23)N1,3900.0
761,Cc1sc(NN=C2CCC(C)CC2)nc1-c1ccccc1,3900.0
762,Cc1ccc(C2=NN3C(=O)COc4ccc(Cl)cc4C3C2)cc1,3904.0
763,N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,3909.0
764,CCCCCC/C(C)=N\NC1=NC(c2ccccc2)=C(C)C1,3910.0
765,Cc1ccccc1C1CC(c2ccc(O)cc2O)=NN1C,3980.0
766,C=CCC/C(C)=N\Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1,3990.0
767,CC1Oc2ccccc2C2CC(c3ccccc3Cl)=NN2C1=O,4055.0
768,Cc1c2c(nn1-c1ccc(/C=N/NC(=S)Nc3ccccc3Cl)cc1)-c1ccccc1S(=O)(=O)N2C,4060.0
769,CN(C)c1ccc(/C=C/C(=O)c2ccc(O)cc2O)cc1,4060.0
770,CCCC/C(CC)=N\Nc1nc(-c2ccccc2)c(C)s1,4130.0
771,COc1ccc2cc(-c3ccsc3)c(=O)oc2c1,4160.0
772,O=C1/C(=C/c2ccc(O)c(O)c2)Oc2cc(O)ccc21,4160.0
773,O=C1NC(=O)c2cc(OCc3ccccc3)ccc21,4170.0
774,C/C(=N/Nc1nc(-c2ccc(F)cc2)cs1)c1ccccc1,4180.0
775,Cc1ccc2oc(=O)c(-c3ccc([N+](=O)[O-])cc3)cc2c1,4180.0
776,O=[N+]([O-])/C=C/c1cccc(OCc2cccc(F)c2)c1,4200.0
777,O=c1oc2ccc(OC(F)(F)F)cc2cc1CN1CCCC1,4240.0
778,CC1CCC(=NNc2nc(-c3cccc([N+](=O)[O-])c3)cs2)CC1,4250.0
779,COc1ccc(-c2csc(N/N=C3/CCC[C@@H](C)C3)n2)cc1,4260.0
780,Cn1c(CO)cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc21,4260.0
781,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@@H]4[C@H]3CC[C@@]21C,4290.0
782,Cc1c(O)cc(O)c2c(=O)c3ccccc3oc12,4300.0
783,Cc1c(C)c2ccc(OCc3ccc(CN(C)Cc4ccccc4)cc3)cc2oc1=O,4300.0
784,C#CCn1ccc2ccc(NC(=O)N(CC)CC)cc21,4310.0
785,C#CCN1C(=O)C(=O)c2cc(S(=O)(=O)N(C)Cc3ccc(F)cc3)ccc21,4310.0
786,CC1CCC/C1=N\Nc1nc(-c2ccc(C#N)cc2)cs1,4310.0
787,N#Cc1ccc(-c2csc(NN=C3CCCCCC3)n2)cc1,4327.0
788,C#CCNCc1cn(-c2cc(NC(=S)NCC)ncn2)cn1,4327.0
789,C#CCNC1CCc2c(OCc3ccc(C)cc3)cccc21,4330.0
790,CCCCCC1OC(=O)c2cc(-n3nc(C(F)(F)F)cc3O)ccc21,4400.0
791,Cn1c(CN2CCOCC2)cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc21,4400.0
792,C/C(CC(C)C)=N/Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1,4410.0
793,COc1cccc(-c2csc(NN=C(C)C)n2)c1,4430.0
794,C/N=C1\NC(=O)/C(=C/c2c[nH]c3cc(Br)ccc23)N1,4433.0
795,Fc1ccc(-c2csc(NN=C3CCCC3)n2)cc1,4436.0
796,O=c1c(/C=N/c2cccc(Cl)c2O)coc2ccc(Br)cc12,4470.0
797,CN(Cc1ccc(C#N)cc1)Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1,4480.0
798,COc1ccc2oc(=O)c(CN3CCCC3)cc2c1,4480.0
799,O=c1c2ccc(O)cc2oc2c(O)cccc12,4500.0
800,CN1CCc2c(c3ccccc3n2CCCCCCn2c3c(c4ccccc42)CN(C)CC3)C1,4500.0
801,COc1cc(/C=C/C(=O)Nc2cccc(CN(C)Cc3ccccc3)c2)ccc1O,4500.0
802,O=c1c(/C=N/c2cc(Cl)ccc2O)coc2ccc(Br)cc12,4550.0
803,CC1CCC/C1=N\Nc1nc(-c2ccc(F)cc2)cs1,4580.0
804,Cn1c(=O)c2c(nc(COc3cccc(C(F)(F)F)c3)n2C)n(C)c1=O,4590.0
805,O=C1CCc2ccc(OCCCCCN3CCc4ccccc4C3)cc2N1,4600.0
806,Cc1cc(=O)oc2cc(OCc3cc[n+](Cc4ccc(F)cc4)cc3)ccc12,4600.0
807,O=C1Nc2ccc(OCc3ccccc3)cc2C1=O,4620.0
808,O=C1Nc2cc(-c3ccccc3)ccc2C1=O,4640.0
809,O=c1c(/C=N/c2cc(F)ccc2O)coc2ccccc12,4650.0
810,O=C1COc2ccc(Cl)cc2C2CC(c3ccc(F)cc3)=NN12,4654.0
811,COc1cccc(COC(=O)c2nn(-c3ccccc3)nc2N)c1,4700.0
812,O=C1COc2ccc(Cl)cc2C2CC(c3ccc(Cl)cc3)=NN12,4712.0
813,NC1CC1c1ccccc1,4720.0
814,O=C1/C(=C/c2ccc(O)c(O)c2)COc2ccccc21,4740.0
815,COc1ccc(C2=NN3C(=O)COc4c(Br)cc(Br)cc4C3C2)cc1,4756.0
816,O=C(Nc1ccc(O)cc1)c1coc2ccccc2c1=O,4760.0
817,C[C@H]1CCCC/C1=N\Nc1nc(-c2ccc(F)cc2F)cs1,4786.3
818,N#Cc1ccc(-c2csc(NN=C3CCCCC3)n2)cc1,4786.3
819,Cn1c(=O)c2c(nc(SCc3ccc(F)cc3)n2C)n(C)c1=O,4800.0
820,C[C@H]1CCCC/C1=N/Nc1nc(-c2ccc(F)cc2F)cs1,4810.0
821,O=S(=O)(Nc1nc(-c2ccc3c(c2)OCCO3)cs1)c1cccc(Cl)c1,4810.0
822,O=C1C=CC(=O)C=C1,4820.0
823,CCC/C(CC)=N\Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1,4860.0
824,C#CCN(C)[C@H](C)Cc1ccc(OCCNc2c3c(nc4ccccc24)CCCC3)cc1,4860.0
825,O=C1Nc2ccc(CCc3ccccc3)cc2C1=O,4880.0
826,O=C(/C=C/c1ccc(Cl)cc1)c1ccc(O)cc1O,4897.79
827,O=C1CCc2ccc(OCCCCN3CCc4ccccc4C3)cc2N1,4900.0
828,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,4900.0
829,c1ccc2c(c1)c1cnccc1n2CCCCCCCCn1c2ccccc2c2cnccc21,4900.0
830,COc1ccc(NC(=O)c2cc(=O)c3cc(/C=C/C(=O)OCCN(C)C)ccc3o2)cc1,4910.0
831,C[C@H]1CCCC/C1=N/Nc1nc(-c2ccc(F)cc2)cs1,4940.0
832,C[C@H]1CCCC/C1=N\Nc1nc(-c2ccc(F)cc2)cs1,4940.0
833,COn1c(-c2ccccc2)c(CO)c2cc(C#N)c(C#N)cc21,4990.0
834,O=C1C=CC(=O)C(c2ccccc2)=C1,5030.0
835,c1ccc2c(c1)c1cnccc1n2CCCCCCCCCn1c2ccccc2c2cnccc21,5100.0
836,COn1c(-c2ccc(C)cc2)c(CO)c2cc(C#N)c(C#N)cc21,5120.0
837,Cc1ccc(O)c(/N=C/c2coc3ccc(C)cc3c2=O)c1,5120.0
838,O=c1oc2cc(OCc3ccccc3)ccc2s1,5140.0
839,C#CCNC1CCc2c(OCc3cccc(F)c3)cccc21,5200.0
840,Cc1ccc(C2=NN(C(=O)CBr)C(c3cc(Cl)ccc3O)C2)cc1,5220.0
841,NC1CCC(N[C@@H]2C[C@@H]2c2ccccc2)CC1,5230.0
842,COc1ccc2oc3ccccc3c(=O)c2c1,5300.0
843,C=CCc1cc(OC)c2oc(=O)c(C(=O)/C=C/c3c(/C=C/c4ccc(OC)cc4)cc(OC)cc3OC)cc2c1,5300.0
844,COc1c(OCC(C)=O)ccc2cc(NC(C)=O)c(=O)oc12,5310.0
845,CCOC1CC(c2ccccc2)=NN1c1ccc([N+](=O)[O-])cc1,5360.0
846,C#CCN(C)[C@H](C)Cc1ccc(NCc2ccccc2O)cc1,5370.0
847,O=C1C=CC(=O)C(Cc2ccccc2)=C1,5370.0
848,O=C(Cc1cc2c(cc1[N+](=O)[O-])C(=O)NC2=O)c1ccccc1,5380.0
849,CCN(CC)CCCCCCOc1ccc2c(c1)NC(=O)CC2,5400.0
850,O=C1/C(=C/c2ccccc2)Cc2ccccc21,5430.0
851,C/C(=N/Nc1nc(-c2ccc(F)cc2F)cs1)c1nccs1,5460.0
852,C/N=C1/CCc2c1n(C)c1ccc(OC(=O)NCc3ccccc3)c(Br)c21,5470.0
853,C/N=C1/N/C(=C\c2c[nH]c3cccc(Br)c23)C(=O)N1C,5475.0
854,C[C@@H]1CCCC/C1=N/Nc1nc(-c2ccc(C#N)cc2)cs1,5495.41
855,O=C(/C=C/c1ccc(O)cc1O)NCCC1CCN(Cc2ccccc2)CC1,5500.0
856,C[C@@H]1CCCC/C1=N\Nc1nc(-c2ccc(C#N)cc2)cs1,5500.0
857,FC(F)(F)c1ccc(CN[C@H]2CC2c2ccccc2)nc1,5500.0
858,COc1ccc(C(=O)Cc2cc3c(cc2[N+](=O)[O-])C(=O)N(Cc2ccccc2)C3=O)cc1,5510.0
859,O=C1/C(=C/c2ccc(OCCCN3CCCCC3)cc2)Cc2ccc(OCc3ccc(Br)cc3)cc21,5514.0
860,N=C1NC(=O)/C(=C/c2c[nH]c3c(Br)cccc23)N1,5517.0
861,C#CCN(C)[C@H](C)Cc1ccc(NCc2ncccc2C)cc1,5530.0
862,COc1cccc(-c2csc(N/N=C(\C)c3cc4ccccc4oc3=O)n2)c1,5560.0
863,Oc1ccccc1C1=NN(C(=S)Nc2ccccc2)C(c2cccs2)C1,5560.0
864,N[C@@H]1CCN(C2CCC(N[C@H]3C[C@@H]3c3ccc(-c4cccc(C(F)(F)F)c4)cc3)CC2)C1,5580.0
865,COc1ccc(CSc2ccc(C#N)cc2)cc1,5590.0
866,O=C1CCc2ccc(OCCCCCCN3CCN(c4ccccn4)CC3)cc2N1,5600.0
867,Cn1c(=O)c2c(nc(SCCc3cccc(Cl)c3)n2C)n(C)c1=O,5660.0
868,C/C(=N/Nc1nc(-c2ccc(F)cc2)cs1)c1ccco1,5670.0
869,Cn1c(=O)c2c(cc(/C=C/c3cccc(C(F)(F)F)c3)n2C)n(C)c1=O,5690.0
870,O=C1CCc2ccc(OCCCCCCN3CCN(Cc4ccccc4)CC3)cc2N1,5700.0
871,CC(C)(C)OC(=O)NCCCCCCNCC(N)=O,5700.0
872,Cn1c(=O)c2c(nc(SCCc3cccc(Br)c3)n2C)n(C)c1=O,5700.0
873,c1ccc(CN[C@H]2C[C@@H]2c2ccccc2)cc1,5700.0
874,COc1ccc(-c2csc(NN=C3CCC(C)CC3)n2)cc1,5754.4
875,COc1ccc(-c2csc(N/N=C3/CCCC(C)C3)n2)cc1,5770.0
876,Cn1c(=O)c2c(nc(NCCc3cccc(Cl)c3)n2C)n(C)c1=O,5780.0
877,C/N=C1/N/C(=C\c2c[nH]c3ccccc23)C(=O)N1C,5817.0
878,O=C1C=CC(=O)C(C2CCCC2)=C1,5840.0
879,O=C1NC(=O)c2cc(Oc3ccccc3)ccc21,5850.0
880,N=C1NC(=O)/C(=C/c2c[nH]c3ccc(Br)cc23)N1,5867.0
881,S=C(Nc1ccc(Br)cc1)Nc1ccc2[nH]ccc2c1,5900.0
882,COc1ccccc1CN[C@H]1CC1c1ccc(OCc2ccccc2)cc1,5900.0
883,C(=N/Nc1nc(-c2ccc3ccccc3c2)cs1)\c1ccc2c(c1)OCO2,5920.0
884,CCN(CCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccccc1N(C)C,5940.0
885,N#Cc1ccc(SC2CCCCC2)cc1C#N,5960.0
886,c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,5972.0
887,CCCS(=O)(=O)N[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,6000.0
888,O=C(CBr)N1N=C(c2ccc(F)cc2)CC1c1ccccc1O,6000.0
889,C=C(CNN)c1ccc(F)cc1,6000.0
890,O=C(CN1CCCCC1)N1N=C(c2ccc(Cl)cc2)CC1c1cc(Cl)ccc1O,6010.0
891,O=c1ccc2ccc(OCCCCCCN3CCN(CCNc4c5c(nc6ccccc46)CCCC5)CC3)cc2o1,6020.0
892,CCCC/C(CC)=N\Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1,6030.0
893,O=c1ccc2ccc(OCCCCCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)cc2o1,6050.0
894,CN1C(=N)NC(=O)/C1=C\c1c[nH]c2cc(Br)ccc12,6075.0
895,Clc1ccc(CCN2CC=CCC2)c(Cl)c1,6100.0
896,CN1C(=N)NC(=O)/C1=C\c1c[nH]c2c(Br)cccc12,6107.0
897,O=C(Cc1cc2c(cc1[N+](=O)[O-])C(=O)NC2=O)c1cccs1,6120.0
898,Clc1ccc(-c2csc(NN=C3CCCCCC3)n2)cc1,6165.95
899,O=C1CCc2ccc(OCCCCCCN3CCC(N4CCCC4)CC3)cc2N1,6200.0
900,COc1cc(NC(C)CCCN)c2nccc(C)c2c1Oc1ccc(Cl)c(Cl)c1,6260.0
901,CC(=O)c1ccc(OCc2ccc(Br)cc2)cc1O,6260.0
902,Cc1ccc(/N=C/c2coc3ccccc3c2=O)c(O)c1,6260.0
903,COc1ccc2c(c1)c1c(n2CCCCCCCCCn2c3c(c4cc(OC)ccc42)CN(C)CC3)CCN(C)C1,6300.0
904,Oc1cc(Cl)ccc1NC(=S)Nc1ccc2[nH]ccc2c1,6300.0
905,COc1ccccc1CN(C)CCCOc1cc(O)c2c(=O)c3ccccc3sc2c1,6310.0
906,O=c1oc2ccccc2cc1CN1CCCC1,6320.0
907,CCCC/C(C)=N\Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1,6330.0
908,CCCCCCC1OC(=O)c2cc(-n3nc(C(F)(F)F)cc3O)ccc21,6340.0
909,O=C1NC(=O)c2cc3c(cc21)cc(-c1cccs1)n3O,6350.0
910,Cn1c(=O)c2c(nc(SCc3cccc(Cl)c3)n2C)n(C)c1=O,6430.0
911,COC(=O)c1coc2ccc(OCc3cccc(Br)c3)cc2c1=O,6460.0
912,O=[N+]([O-])/C=C/c1cccc(OCc2ccc(F)cc2)c1,6460.0
913,C/C(=N\Nc1nc(-c2ccc3ccccc3c2)cs1)c1cc2ccccc2oc1=O,6470.0
914,Cn1c(=O)c2c(nc(SCCCc3ccccc3)n2C)n(C)c1=O,6480.0
915,COc1ccc(-c2csc(NS(=O)(=O)c3cccc(Cl)c3)n2)cc1,6500.0
916,C/C(=N\Nc1nc(-c2ccccc2)c(C)s1)c1nccs1,6520.0
917,COc1cc(NC(C)CCCN)c2nccc(C)c2c1Oc1cccc(Cl)c1,6550.0
918,CCOC(=O)c1csc(N/N=C(\C)c2cccnc2)n1,6571.0
