,smiles,ic50
652,N#Cc1cccc(/C=C2\Cc3cc(O)ccc3C2=O)c1,130.0
653,O=C1CCc2ccc(OCCCc3ccccc3)cc2N1,130.0
654,Cc1ccc2c(c1)OC(c1ccc(F)cc1)CC2=O,130.0
655,C#CCN(C)[C@H](CF)CC(C)C,131.5
656,Cn1c(=O)c2c(cc(/C=C/c3ccc(Cl)c(Cl)c3)n2C)n(C)c1=O,132.9
657,O=C(/C=C/c1ccc(C(F)(F)F)cc1)c1ccc(Cl)s1,133.0
658,Cc1ccc(-c2csc(NN=C3CCCC3)n2)cc1,134.0
659,Cc1c(C)c2ccc(OCCCN(C)Cc3ccccc3)cc2oc1=O,134.0
660,NCc1ccc(OCc2ccc(C(F)(F)F)cc2)cc1,136.0
661,C#CCn1c(-c2ccc(C(=O)N/N=C/c3ccc(F)cc3)cc2)nc2ccccc21,136.0
662,Fc1ccc(-c2csc(N/N=C\c3cccc4ccccc34)n2)c(F)c1,137.6
663,O=C1Nc2cc(OCc3ccccc3)ccc2C1=O,138.0
664,CN(C)c1ccc(/N=N/c2ccccn2)cc1,140.0
665,CC(=O)c1cc2cc(Cl)cc(Br)c2oc1=O,140.0
666,CC(=O)c1cccc(OCc2ccc(C)cc2)c1,140.0
667,Cc1ccc2c(c1)O[C@@H](c1ccccc1)CC2=O,140.0
668,CN1N=C(c2ccccc2)CC1c1ccc(F)cc1,140.0
669,O=C1/C(=C/c2ccc(O)c(O)c2)COc2ccccc21,140.52
670,O=C(Nc1ccc(Cl)c(Cl)c1)c1ccc2nccn2c1,141.0
671,O=c1[nH]c(SCc2cccc(I)c2)nc2ccccc12,142.0
672,Cc1ccc(-c2csc(N/N=C3\CCCCC3C)n2)cc1,142.0
673,Cc1ccc(-c2csc(N/N=C3/CCCCC3C)n2)cc1,142.64
674,NNCCc1ccccc1,143.0
675,COc1c(OC/C=C(\C)C[C@@H]2C=C(CCC(N)=O)C(=O)O2)ccc2ccc(=O)oc12,143.65
676,N#Cc1cc2[nH]c(-c3ccccc3)c(Cl)c2cc1C#N,144.0
677,O=[N+]([O-])/C=C/c1cccc(OCc2ccc(Cl)cc2)c1,144.0
678,C/C(=C\COc1ccc2ccc(=O)oc2c1)C1=CC(=O)C(C)(C)O1,144.54
679,COc1ccc(C(=O)/C=C/c2cccc(C(F)(F)F)c2)cc1,145.0
680,Cn1c(=O)c2c(nc(COc3cccc(Br)c3)n2C)n(C)c1=O,148.0
681,C#CCNCc1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2n1C,149.97
682,COc1cc(NC(C)CCCN)c2nccc(C)c2c1Oc1ccc(C(F)(F)F)cc1,150.0
683,Cc1ccc(-c2csc(N/N=C3/CCC[C@@H](C)C3)n2)cc1,150.0
684,Cc1ccc([C@H]2CC(=O)c3ccc(F)cc3O2)cc1,150.0
685,O=C1C[C@H](c2ccc(F)cc2)Oc2cc(F)ccc21,150.0
686,Cc1ccc([C@@H]2CC(=O)c3ccc(F)cc3O2)cc1,150.0
687,Cc1ccc(NC(=O)c2coc3ccc(C)cc3c2=O)cc1,151.6
688,N#Cc1ccc(-c2csc(N/N=C\c3cccs3)n2)cc1,152.86
689,COc1ccc(/C=C/C=C/C(=O)c2cc(Cl)ccc2O)cc1,153.14
690,O=C1/C(=C/c2ccc(Cl)cc2)COc2ccccc21,154.23
691,Cc1ccc2oc(=O)c(-c3ccc(O)cc3)cc2c1,155.59
692,O=C(/C=C/c1ccc(Cl)cc1)c1ccccc1O,160.0
693,COc1ccc2c(c1)O[C@H](c1ccc(F)cc1)CC2=O,160.0
694,CSc1ccc(OC/C(F)=C\CN)cc1,160.0
695,Cc1ccc(C2CC(=O)c3ccc(F)cc3O2)cc1,160.0
696,O=C(Nc1ccc(O)c(O)c1)c1coc2ccccc2c1=O,160.0
697,C#CCN(C)CC(=C)c1cccc(F)c1,160.0
698,O=C(/C=C/C=C/c1ccc([N+](=O)[O-])cc1)c1ccccc1O,160.32
699,COc1cc(-c2cc3cc(C)ccc3oc2=O)cc(OC)c1OC,160.64
700,COc1ccc(-c2csc(NN=C3CCCC3)n2)cc1,162.18
701,Brc1cccc(COc2ccc3c(c2)OCO3)c1,164.0
702,CC(=O)COc1ccc2c3c(c(=O)oc2c1C)CCC3,165.0
703,O=C1COC(c2ccc(/C=C/c3ccccc3)cc2)=NN1,165.0
704,Cn1c(=O)c2c(nc(OCCOc3ccc(Br)cc3)n2C)n(C)c1=O,166.0
705,CCN(CC)CCCOc1ccc(/C=C2\COc3ccccc3C2=O)cc1,166.0
706,Cn1c(=O)c2c(nc(SCc3ccc(Br)cc3)n2C)n(C)c1=O,167.0
707,C#CCN(C)[C@H](C)Cc1ccc(OCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,167.0
708,N#Cc1ccc(SCc2ccccc2)cc1C#N,167.0
709,c1ccc(COc2ccc3c(c2)OCCO3)cc1,168.0
710,Cc1cc(=O)oc2cc(OC/C=C/C3=CC(=O)C(C)(C)O3)ccc12,169.82
711,Cc1ccc(C(=O)Nc2cc3cc(C)ccc3oc2=O)cc1,170.0
712,COc1ccc(C2CC(=O)c3ccc(F)cc3O2)cc1,170.0
713,O=C1C[C@@H](c2ccc(F)cc2)Oc2cc(F)ccc21,170.0
714,COc1ccc2c(c1)OC(c1ccc(F)cc1)CC2=O,170.0
715,C#CCN(C)[C@H](CF)Cc1ccccc1,170.5
716,Clc1ccccc1-c1nc2ccc(N3CCCCC3)nc2s1,171.4
717,CC(=O)c1cc(OCc2ccc(Br)cc2)ccc1O,172.0
718,[2H]C([2H])(C#C)N[C@@H]1c2ccccc2C[C@H]1F,173.0
719,O=C1COC(c2ccc(/C=C/c3cccc(Cl)c3)cc2)=NN1,173.0
720,Cn1c(=O)c2c(cc(C#Cc3cccc(Cl)c3)n2C)n(C)c1=O,173.2
721,CC(=O)N1N=C(c2ccc(OCC=C(C)C)cc2O)CC1c1ccc(OCc2ccccc2)cc1,173.78
722,O=C(/C=C/c1ccc(Cl)o1)c1cccc(Cl)c1,174.0
723,Cn1c(=O)c2c(cc(/C=C/c3ccc(F)cc3)n2C)n(C)c1=O,174.6
724,Cc1ccc2oc(=O)c(-c3ccc(OCc4cccc(F)c4)cc3)cc2c1,174.8
725,COc1cccc(COc2ccc(CN)cc2)c1,175.0
726,O=C1c2ccccc2-c2nnc(-c3ccccc3)cc21,177.83
727,O=C1NC(=O)c2cc(SC3CCCCC3)ccc21,179.0
728,NC/C=C(/F)COc1ccccc1,180.0
729,CN1N=C(c2ccc(O)cc2O)CC1c1cccc(Cl)c1,180.0
730,CC(=O)COc1cccc(-c2cc3cc(C)ccc3oc2=O)c1,180.04
731,C#CCN(C)[C@H](C)Cc1ccc(OCCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,181.0
732,O=C1/C(=C/c2c[nH]c3ccccc23)COc2ccccc21,181.45
733,O=C(/C=C/c1ccccc1)c1ccc(O)cc1,182.0
734,CCCC/C(CC)=N\Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1,182.0
735,Cn1c(=O)c2c(cc(-n3cc(-c4ccc(Cl)cc4)nn3)n2C)n(C)c1=O,182.3
736,CC(=O)c1ccc(OCc2ccccc2C(F)(F)F)cc1,183.0
737,Cn1c(=O)c2c(nc(OCCOc3ccc(Cl)cc3)n2C)n(C)c1=O,183.0
738,C#CCN(C)Cc1cc2cc(OCCCC3CCN(Cc4ccccc4C)CC3)ccc2n1C,183.6
739,CC(C)COC(=O)Nc1cc2ccccc2oc1=O,185.0
740,COc1ccc(NC(=O)c2ccc3[nH]ncc3c2)cc1OC,185.0
741,COc1ccc(C(=O)/C=C/c2ccc(Cl)s2)c(O)c1,185.0
742,Cn1c(=O)c2c(nc(COc3ccc(Br)cc3)n2C)n(C)c1=O,189.0
743,CCC/C(CC)=N\Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1,189.0
744,O=Cc1cccc(OCc2ccc(Br)cc2)c1,190.0
745,N[C@@H]1C[C@]1(F)c1ccccc1,190.0
746,CC[C@@]1(N)C[C@@H]1c1ccccc1,190.0
747,Cc1ccccc1/C=N/Nc1nc(-c2ccc(F)cc2)cs1,190.0
748,COc1cc2c(cc1OC)C(=O)/C(=C/c1cccc(O)c1)CO2,190.0
749,O=C1c2ccccc2-c2nnc(-c3ccccc3Cl)cc21,190.55
750,O=C1CCc2ccc(OCCc3ccccc3)cc2N1,191.0
751,Cc1ccc(COc2cccc(/C=C/[N+](=O)[O-])c2)cc1,192.0
752,Cn1c(=O)c2c(nc(SCc3ccc(Cl)cc3)n2C)n(C)c1=O,192.0
753,Cn1c(=O)c2c(nc3n2CCCN3Cc2cc(Cl)cc(Cl)c2)n(C)c1=O,193.0
754,CC(=O)c1cccc(OCc2cccc(F)c2)c1,193.0
755,NCCc1ccc(OCc2cccc(F)c2)cc1,193.0
756,CN(C)c1ccc(/C=C2\SC(=O)N(CCN)C2=O)cc1,195.0
757,C#CCN(C)Cc1cc2cc(OCCCC3CCN(Cc4ccc(OC(=O)N(C)C)c5ncccc45)CC3)ccc2n1C,196.3
758,Fc1ccc(-c2csc(N/N=C\c3cccnc3)n2)c(F)c1,198.5
759,COc1ccc(C(=O)/C=C/c2ccc(C(F)(F)F)cc2)cc1,199.0
760,Cn1c(=O)c2c(nc(SCc3cccc(Br)c3)n2C)n(C)c1=O,199.0
761,COc1ccc(S(=O)(=O)Oc2ccc3c(C)c(C)c(=O)oc3c2)cc1,199.53
762,Cc1ccc(C(=O)/C=C/c2ccc(F)c(Br)c2)o1,200.0
763,C#CCN(C)CC(=C)c1cccc(OC)c1,200.0
764,NC(=O)/C=C1\CCc2c(F)cc(F)cc21,200.0
765,Cn1c(=O)c2c(cc(/C=C/c3ccc(Cl)cc3)n2C)n(C)c1=O,200.0
766,CC(=O)c1cc2cc(Br)cc(Br)c2oc1=O,200.0
767,C#CCNCCCOc1cccc(NC(=O)c2ccccc2)c1,200.0
768,CC1CCCC/C1=N\Nc1nc(-c2ccc(F)cc2)cs1,200.0
769,Cc1ccc2oc(-c3ccccc3Br)cc2c1,200.0
770,COc1ccc2c(c1)O[C@@H](c1ccc(F)cc1)CC2=O,200.0
771,Cc1ccc2oc(=O)c(-c3cccc(OCc4ccccc4)c3)cc2c1,201.0
772,Clc1ccc(-c2csc(NN=C3CCCCC3)n2)c(Cl)c1,202.0
773,C[C@H](Cc1ccc(OCc2ccc(Br)c(Cl)c2)cc1)N(C)CC(=O)O,203.0
774,CC(=O)N1N=C(c2ccc(Cl)cc2)O[C@@H]1c1ccc(Cl)c(Cl)c1,203.59
775,CC1CCCC/C1=N/Nc1nc(-c2ccc(F)cc2)cs1,203.83
776,O=C(/C=C/c1ccc(Br)o1)c1cccc(Cl)c1,206.0
777,CN(CC(=O)O)[C@H](CC#N)Cc1ccc(OCc2ccc(Cl)c(Cl)c2)cc1,206.0
778,O=C(CCCc1ccccc1)Nc1nc2ccsc2c(=O)s1,206.0
779,C/N=C1\N(C)C(=O)/C(=C\c2c[nH]c3cc(Br)ccc23)N1C,207.0
780,O=c1[nH]c(SCc2cccc(Br)c2)nc2ccccc12,208.0
781,C#CCN(C)[C@H](CF)Cc1ccco1,208.5
782,C#CCN(C)[C@H](C)Cc1ccc(OCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,209.0
783,C[C@H]1CCC/C(=N/Nc2nc(-c3ccc([N+](=O)[O-])cc3)cs2)C1,210.0
784,O=C(SCc1ccco1)c1cc2ccccc2oc1=O,210.0
785,C#CCN(C)[C@H](C)Cc1ccc(NCc2ccccc2O)cc1,210.0
786,COc1ccc2occ(C(=O)Nc3ccc(C)cc3)c(=O)c2c1,210.8
787,Clc1ccc(-c2csc(NN=C3CCCCC3)n2)cc1,211.0
788,CN(C)c1ccc(/C=C2\COc3ccccc3C2=O)cn1,213.22
789,CC(=O)c1ccc(OCc2cccc(Br)c2)cc1,214.0
790,CC(C)c1ccc(/C=C2\Cc3cc(O)ccc3C2=O)cc1,215.0
791,Fc1ccc(-c2csc(N/N=C\c3ccco3)n2)c(F)c1,216.58
792,O=c1oc2cc(/N=C/c3ccc(O)cc3O)ccc2c2c1CCC2,217.0
793,COc1ccc(C2=NN(C(C)=O)C(c3ccc(Cl)c(Cl)c3)O2)cc1,217.99
794,Cn1c(=O)c2c(nc3n2CCCN3Cc2ccc(Cl)cc2)n(C)c1=O,218.0
795,Cc1ccc2oc(=O)c(-c3cccc(OCCN(C)C)c3)cc2c1,218.0
796,C[C@H](Cc1ccc(OCc2ccc(Cl)c(Cl)c2)cc1)N(C)CC(=O)O,218.0
797,O=C(Nc1ccc2cn[nH]c2c1)c1cnc(N2CCOCC2)c(Cl)c1,220.0
798,CC(=O)N1N=C(c2ccc(Br)cc2)OC1c1ccc(Cl)cc1,220.61
799,N#Cc1ccc(-c2csc(NN=C3CCCC3)n2)cc1,221.0
800,CC1Oc2ccccc2C2CC(c3ccc(F)cc3)=NN2C1=O,221.0
801,O=C(/C=C/c1ccc(C(F)(F)F)cc1)Nc1ccc(F)cc1,223.0
802,Cn1c(=O)c2c(nc(SCCc3ccccc3)n2C)n(C)c1=O,223.0
803,N#Cc1ccc(SC2CCCCC2)cc1C#N,223.0
804,CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1,225.0
805,COc1cc(O)c2c(c1)O/C(=C\c1ccc(N3CCCCC3)cc1)C2=O,226.0
806,Cn1c(=O)c2c(nc(SCc3cccc(Cl)c3)n2C)n(C)c1=O,227.0
807,CC1CC/C(=N\Nc2nc(-c3ccc(C#N)cc3)cs2)C1,227.48
808,O=C1NC(=O)/C(=C\c2ccc(Br)cc2)S1,228.0
809,COc1ccc2oc(=O)c(C(=O)Nc3cccc(O)c3)cc2c1,228.6
810,C[C@@H]1CCC/C(=N/Nc2nc(-c3ccc(C#N)cc3)cs2)C1,230.0
811,Oc1nc(SCc2cccc(Cl)c2)nc2ccccc12,230.0
812,C#CCN(C)CC(=C)c1ccc(F)c(C)c1,230.0
813,COc1cccc(-c2csc(N/N=C3\CCC(C)C3)n2)c1,231.02
814,O=C1/C(=C/c2ccc(OCCCN3CCCCC3)cc2)Cc2ccc(OCc3ccc(Br)cc3)cc21,232.0
815,COc1ccc2oc(=O)c(-c3ccsc3)cc2c1,233.73
816,O=C(Nc1ccc(F)c(Cl)c1)c1ccc2cn[nH]c2c1,234.0
817,C=C(Br)COc1ccc2c3c(c(=O)oc2c1C)CCCC3,236.0
818,CC1CCC(=NNc2nc(-c3cccc([N+](=O)[O-])c3)cs2)CC1,237.0
819,COc1cccc(/C=C/CC(=O)Nc2nc3ccccc3c(=O)s2)c1,238.0
820,O=c1c(Cc2ccc(Cl)cc2)coc2cc(Cl)cc(Cl)c12,238.6
821,Cc1c(C)c2ccc(OCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)cc2oc1=O,240.0
822,CN(C)c1ncc(/C=C2\COc3ccccc3C2=O)cn1,241.11
823,O=C1COc2ccc(Cl)cc2C2CC(c3ccc(F)cc3)=NN12,242.0
824,CC(C)CCSc1ccc(C#N)c(C#N)c1,242.0
825,CN(C)c1ccc(/C=C2\Oc3cc(O)ccc3C2=O)cc1,242.0
826,COc1ccc(/C=C2\COc3ccccc3C2=O)c(OC)c1,247.51
827,Clc1cccc(COc2ccc3c(c2)OCO3)c1,248.0
828,O=C(Nc1cccc(F)c1)c1cc2ccccc2oc1=O,250.0
829,O=C(Nc1cccc(C(F)(F)F)c1)c1cc2ccccc2oc1=O,250.0
830,Cc1ccc2oc(-c3cccc(Br)c3)cc2c1,250.0
831,N[C@@H]1C[C@H]1c1ccccc1.N[C@H]1C[C@@H]1c1ccccc1,250.0
832,Cn1c(=O)c2c(nc(COc3ccc(Cl)cc3)n2C)n(C)c1=O,250.0
833,C#CCNCC(=C)c1cccc(COc2ccccc2)c1,250.0
834,O=C1CCOc2cc(OCCc3ccccc3)ccc21,251.14
835,Clc1ccc(-c2csc(NN=C3CCCC3)n2)c(Cl)c1,251.19
836,COc1ccccc1C(=O)/C=C/c1ccccc1C(F)(F)F,253.0
837,Cc1ccc2oc(=O)c(-c3ccccc3OCc3cccc(F)c3)cc2c1,253.2
838,Cc1ccc2oc(=O)c(-c3ccccc3OCc3ccccc3)cc2c1,256.4
839,NCc1ccc(OCc2cccc(Cl)c2)cc1,257.0
840,O=C1COC(c2ccc(/N=C/c3cccc(Cl)c3)cc2)=NN1,257.0
841,O=c1cc(-c2ccccc2)c2ccc(OCc3ccccc3)cc2o1,257.04
842,CC1CCC(=NNc2nc(-c3ccccc3)cs2)CC1,257.04
843,C#CCCOc1ccc2cc(C(=O)OC)c(=O)oc2c1,258.0
844,C[C@H]1CCC/C(=N/Nc2nc(-c3ccc(F)cc3F)cs2)C1,260.0
845,Clc1ccc(-c2csc(NN=C3CCCC3)n2)cc1,262.0
846,O=[N+]([O-])/C=C/c1cccc(OCc2cccc(Br)c2)c1,262.0
847,O=C1/C(=C/c2ccc(OCCCN3CCCCC3)cc2)Cc2cc(OCc3ccc(Br)cc3)ccc21,262.0
848,COc1ccc2cc(-c3cccs3)c(=O)oc2c1,262.95
849,C[C@H](Cc1ccc(OCc2cccc(Cl)c2)cc1)N(C)CC(=O)O,264.0
850,Cn1c(=O)c2c(cc(/C=C/c3ccc(Br)cc3)n2C)n(C)c1=O,266.7
851,Clc1ccccc1-c1nc2ccc(N3CCCCC3)nc2o1,267.1
852,O=C1c2ccccc2-c2nnc(-c3ccc(O)cc3)cc21,269.15
853,CC(C)=CCOc1ccc(C2=NN(C(N)=S)C(c3ccc(OCc4ccccc4)cc3)C2)c(O)c1,269.15
854,Fc1cccc(-c2nc3ccc(N4CCCCC4)nc3o2)c1,270.0
855,CCN(CCCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccccc1,270.0
856,Fc1ccc(-c2nc3ccc(N4CCCCC4)nc3o2)cc1,270.3
857,NC(=O)c1ccc(OCc2ccc(F)cc2)cc1,271.0
858,O=[N+]([O-])/C=C/c1cccc(OCc2cccc(C(F)(F)F)c2)c1,273.0
859,Cc1ccc(C(=O)/C=C/c2ccc(C(F)(F)F)cc2)o1,275.0
860,C#CCN(C)CC(=C)c1ccc(F)cc1,280.0
861,C#CCNC1CCc2c(OCc3cccc(F)c3)cccc21,280.0
862,CN1N=C(c2ccccc2)CC1c1ccccc1F,280.0
863,C/C(=N\Nc1nc(-c2ccccc2)c(C)s1)c1nccs1,280.0
864,COc1ccc(COc2ccc(CN)cc2)cc1,283.0
865,O=C(/C=C/c1ccc(C(F)(F)F)cc1)Nc1cccc(F)c1,283.0
866,Cc1ccc2oc(=O)c(-c3ccccc3)cc2c1,283.75
867,O=C1CCc2cc(OCCCc3ccccc3)ccc2N1,284.0
868,CC(=O)c1ccc(OCc2ccccc2[N+](=O)[O-])cc1,284.0
869,O=C1COC(c2ccc(NC(=O)c3cccc(Cl)c3)cc2)=NN1,284.0
870,O=C1COC(c2ccc(/N=N/c3cccc(Cl)c3)cc2)=NN1,287.0
871,O=C1COC(c2ccc(C(=O)Nc3cccc(Cl)c3)cc2)=NN1,288.0
872,Cc1ccc(C(=O)/C=C/c2cccc(C(F)(F)F)c2)o1,288.0
873,N#Cc1ccc(/C=C/C(=O)Nc2cccc(Br)c2)cc1,289.0
874,Cc1c(Cl)c(=O)oc2cc(OCCN3CCC(Cc4ccccc4)CC3)ccc12,290.0
875,CN(C)c1ccc(/C=C/C(=O)c2ccc(OC(=O)N3CCCC3)cc2O)cc1,290.0
876,c1ccc(-c2csc(NN=C3CCCC3)n2)cc1,295.12
877,C/C(=N/Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1)c1cccs1,297.91
878,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,298.0
879,Oc1cc(Cl)ccc1NC(=S)Nc1ccc2[nH]ccc2c1,300.0
880,O=c1c2ccccc2sc2cc(O)cc(O)c12,300.0
881,Cc1c(C#N)c(=O)oc2cc(OCCN3CCC(Cc4ccccc4)CC3)ccc12,300.0
882,CN1N=C(c2ccc(O)cc2O)CC1c1ccccc1Cl,300.0
883,N#Cc1ccc(-c2csc(N/N=C\c3ccc4c(c3)OCO4)n2)cc1,301.1
884,O=C1/C(=C/c2ccc(Cl)cc2)Oc2ccccc21,305.0
885,COc1cccc(COc2ccc(CCN)cc2)c1,305.0
886,Cc1ccc(S(=O)(=O)Oc2cccc(-c3cc4cc(C)ccc4oc3=O)c2)cc1,305.2
887,C#CCN(C)[C@H](C)Cc1ccc(NCc2cc(OC)ccc2O)cc1,310.0
888,CN(C)c1ccc(/C=C/C(=O)c2ccc(O)cc2O)cc1,310.0
889,C#CCN(C)[C@H](C)Cc1ccc(NCc2cc(Cl)ccc2O)cc1,310.0
890,C#CCN(C)[C@H](C)Cc1ccc(NCc2ncccc2OC)cc1,310.0
891,COc1ccc(OC/C(F)=C\CN)cc1,310.0
892,CC(=O)c1ccc(OCc2ccccc2Cl)cc1,311.0
893,O=C(Nc1ccc(Cl)c(F)c1)c1ccc2cn[nH]c2c1,316.0
894,N#Cc1ccc(/C=C2\Cc3cc(O)ccc3C2=O)cc1,316.0
895,C/C(=N/Nc1nc(-c2ccc(F)cc2)cs1)c1ccco1,319.82
896,CN1CCc2c(c3ccccc3n2CCCCCCn2c3c(c4ccccc42)CN(C)CC3)C1,320.0
897,COc1ccc2c(c1)C=C(/C=C/C(=O)c1ccccc1OC)CO2,320.0
898,Cc1c(C)c2ccc(OCCCCCCN(C)Cc3ccccc3)cc2oc1=O,321.0
899,COC(=O)c1cc2cc(OC/C=C(\C)CCC=C(C)C)ccc2oc1=O,325.0
900,C#CCNC1CCc2c(OCc3cccc(Cl)c3)cccc21,330.0
901,COc1ccc(C(=O)/C=C/c2cccc(Cl)c2)cn1,330.0
902,CCN(CCCCCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccccc1,330.0
903,COC[C@@H]1CN(c2noc3cc(OCCCF)ccc23)C(=O)O1,330.0
904,O=C1/C(=C/c2ccccc2)COc2ccc(Cl)cc21,331.11
905,Cn1c(=O)c2c(nc(SCCOc3ccccc3)n2C)n(C)c1=O,332.0
906,CCN(CC)c1ccc(/C=C2\Oc3cc(O)cc(O)c3C2=O)cc1,334.0
907,Cn1c(=O)c2c(nc(COc3cccc(Cl)c3)n2C)n(C)c1=O,334.0
908,Clc1cccc(-c2nc3ccc(N4CCCCC4)nc3o2)c1,334.5
909,O=C(Nc1cc(Cl)cc(Cl)c1)c1ccc2cn[nH]c2c1,335.0
910,Cc1cccc(/C=C/c2ccc(C3=NNC(=O)CO3)cc2)c1,338.0
911,Fc1ccc(-c2csc(N/N=C\c3cccs3)n2)cc1,338.35
912,O=C1/C(=C/c2ccc(N3CCOCC3)cc2)Oc2cc(O)cc(O)c21,340.0
913,Brc1ccc(-c2cc3ccccc3o2)cc1,340.0
914,CN1N=C(c2ccc(O)cc2O)CC1c1ccc(Cl)cc1,340.0
915,Cn1c(=O)c2c(nc3n2CCCN3Cc2cccc(Cl)c2)n(C)c1=O,344.0
916,Cc1ccc(/C=C/C(=O)c2cccc(Cl)c2)o1,344.0
917,C#CCN(C)[C@H](C)Cc1ccc(OCCCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,346.0
918,Clc1ccc(OCCOc2ccc3c(c2)OCCO3)cc1,348.0
919,Cn1c(=O)c2c(nc(SCc3ccc(F)cc3)n2C)n(C)c1=O,348.0
920,CC1Oc2ccccc2C2CC(c3ccccc3Cl)=NN2C1=O,348.0
921,Brc1ccc(COc2cccc(Br)c2)cc1,350.0
922,CN(CCCCCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccccc1,350.0
923,C#CCN(C)CC(=C)c1cccc(COc2cccc(OC)c2)c1,350.0
924,C/C(=N/Nc1nc(-c2ccc(F)cc2)cs1)c1ccccc1,350.7
925,CC/C(C)=N\Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1,351.0
926,CCCCC/C(CC)=N\Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1,355.0
927,c1ccc(-c2nc3ccc(N4CCCCC4)nc3s2)cc1,356.0
928,Clc1ccc(-c2nc3ccc(N4CCCCC4)nc3s2)cc1,357.9
929,COc1ccc2c(c1)c1cnccc1n2CCCCCCCCCn1c2ccncc2c2cc(OC)ccc21,360.0
930,CC1CCC(=NNc2nc(-c3ccc([N+](=O)[O-])cc3)cs2)CC1,362.0
931,O=C1NC(=O)c2cc(Sc3ccc(Br)cc3)ccc21,364.0
932,Cn1cncc1C#Cc1ccc2c(=O)c(-c3ccc(CN[SH](=O)=O)cc3)coc2c1,365.0
933,C/C(=N/Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1)c1nccs1,366.21
934,Cc1c(C)c2ccc(/N=C/c3ccc(O)cc3O)cc2oc1=O,369.0
935,C/N=C1\N(C)C(=O)/C(=C\c2c[nH]c3ccc(Br)cc23)N1C,370.0
936,CN(CCCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccccc1,370.0
937,COc1cccc(/C=C/c2cc3c(c(=O)n(C)c(=O)n3C)n2C)c1,370.2
938,CC1CC/C(=N\Nc2nc(-c3ccc([N+](=O)[O-])cc3)cs2)C1,375.71
939,O=C1/C(=C/c2ccccc2)Cc2cc(O)ccc21,376.0
940,C#CCNCCOc1ccc2cc(C(=O)OC)c(=O)oc2c1,377.0
941,COc1ccccc1CN(C)CCCCCCOc1cc(O)c2c(=O)c3ccccc3sc2c1,380.0
942,Cc1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1C,380.0
943,Nc1nn(-c2ccccc2)nc1C(=O)OCc1ccccc1,380.0
944,CC(C)CCCCOc1nc2c(c(=O)n(C)c(=O)n2C)n1C,381.0
945,Cn1c(=O)c2c(nc(OCCOc3ccccc3)n2C)n(C)c1=O,383.0
946,NCc1ccc(OCc2cccc(C(F)(F)F)c2)cc1,387.0
947,O=C(NCc1ccc(Cl)c(Cl)c1)c1ccc2[nH]ncc2c1,388.0
948,Cc1cc(=O)oc2cc(/N=C/c3ccc(Br)cc3O)ccc12,388.0
949,COc1cccc(CCCC(=O)Nc2nc3ccccc3c(=O)s2)c1,389.0
950,CCN(CCCCCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccc(N(C)C)cc1,390.0
951,O=C1/C(=C/c2ccc(N3CCCC3)cc2)Oc2cc(O)cc(O)c21,391.0
952,O=C1COC(c2ccc(/N=N/c3ccc(Cl)cc3)cc2)=NN1,392.0
953,O=C1/C(=C/c2ccc(N3CCCCC3)cc2)Oc2cc(O)cc(O)c21,393.0
954,NCCc1ccc(OCc2ccccc2F)cc1,396.0
955,Cc1cccc(COc2nc3c(c(=O)n(C)c(=O)n3C)n2C)c1,397.0
956,O=C(Nc1ccccc1)c1coc2ccccc2c1=O,400.0
957,C#CCN(C)CC(=C)c1cccc(COc2ccccc2)c1,400.0
958,COc1ccc(/C=C2\COc3cc(OCCCCCCNc4c5c(nc6ccccc46)CCCC5)ccc3C2=O)cc1,401.0
959,CC(=O)Oc1ccc(-c2cc3cc(C)ccc3oc2=O)cc1,401.3
960,Nc1ccc(OCc2ccc(C(F)(F)F)cc2)cc1,402.0
961,N#Cc1ccc(/C=C/C(=O)Nc2cccc(Cl)c2)cc1,407.0
962,O=C(Nc1nc2cccc(Cl)c2[nH]1)c1ccccc1,410.0
963,O=C(O)c1cc2ccc(OCc3ccc(Cl)c(Cl)c3)cc2oc1=O,410.0
964,CC1CCC/C(=N/Nc2nc(-c3ccc([N+](=O)[O-])cc3)cs2)C1,410.0
965,c1ccc(-c2nc3ccc(N4CCCC4)nc3o2)cc1,410.0
